"Block","Phase","Trial","RunningTime","Cue","Image","CorrResp","Resp","Accuracy","ISI","RT_from_CueOnset","ITI","subID"
2,1,59,373.64,1,1,1,1,1,1,2.75,0.5,38
2,1,60,378.41,4,4,4,4,1,1,2.93,0.5,38
2,1,61,383.19,2,1,1,NA,NA,1,NA,2.5,38
2,1,62,389.97,2,2,2,2,1,1,2.38,0.5,38
2,1,63,394.74,4,4,4,NA,NA,1,NA,5.5,38
2,1,64,404.52,3,4,4,4,1,1,2.4,0.5,38
2,1,65,409.28,3,3,3,4,0,1,1.23,1.5,38
2,1,66,415.05,2,2,2,2,1,1,2.55,0.5,38
2,1,67,419.81,1,1,1,1,1,1,1.16,0.5,38
2,1,68,424.58,1,2,2,2,1,1,2.72,0.5,38
2,1,69,429.34,1,2,2,1,0,1,3.34,0.5,38
2,1,70,434.11,4,3,3,3,1,1,2.5,0.5,38
2,1,71,438.87,4,4,4,4,1,1,3.37,1.5,38
2,1,72,444.64,3,4,4,NA,NA,1,NA,1.5,38
2,1,73,450.42,2,1,1,1,1,1,2.62,1.5,38
2,1,74,456.19,4,4,4,NA,NA,1,NA,0.5,38
2,1,75,460.97,4,3,3,3,1,1,2.43,0.5,38
2,1,76,465.73,2,2,2,2,1,1,3.13,2.5,38
2,1,77,472.5,1,1,1,1,1,1,2.57,0.5,38
2,1,78,477.26,1,1,1,1,1,1,2.48,0.5,38
2,1,79,482.03,2,1,1,NA,NA,1,NA,1.5,38
2,1,80,487.81,1,1,1,1,1,1,1.34,8,38
2,1,81,500.09,1,1,1,1,1,1,2.24,0.5,38
2,1,82,504.86,4,4,4,NA,NA,1,NA,1.5,38
2,1,83,510.62,2,1,1,1,1,1,2.46,1.5,38
2,1,84,516.39,2,1,1,NA,NA,1,NA,1.5,38
2,1,85,522.15,3,3,3,NA,NA,1,NA,1.5,38
2,1,86,527.93,3,3,3,NA,NA,1,NA,1.5,38
2,1,87,533.7,4,4,4,4,1,1,2.39,2.5,38
2,1,88,540.48,2,1,1,1,1,1,2.58,0.5,38
2,1,89,545.25,2,2,2,2,1,1,2.4,0.5,38
2,1,90,550.01,1,1,1,1,1,1,2.13,3.5,38
2,1,91,557.79,1,2,2,2,1,1,3.71,1.5,38
2,1,92,563.56,3,3,3,3,1,1,2.46,0.5,38
2,1,93,568.34,2,1,1,1,1,1,2.42,1.5,38
2,1,94,574.12,3,4,4,4,1,1,2.68,2.5,38
2,1,95,580.89,2,2,2,2,1,1,2.52,1.5,38
2,1,96,586.67,4,4,4,4,1,1,2.44,0.5,38
2,1,97,591.43,4,4,4,NA,NA,1,NA,0.5,38
2,1,98,596.2,2,1,1,1,1,1,2.5,3.5,38
2,1,99,603.98,1,2,2,2,1,1,2.33,2.5,38
2,1,100,610.75,2,1,1,1,1,1,2.29,1.5,38
2,2,101,0.51,3,4,4,4,1,8,10.14,0.5,38
2,2,102,13.27,4,4,4,3,0,4,6.28,3.5,38
2,2,103,25.05,3,3,3,4,0,4,1.64,3.5,38
2,2,104,36.82,3,4,4,3,0,6,1.57,7.5,38
2,2,105,54.6,2,2,2,2,1,8,9.82,8,38
2,2,106,74.86,4,3,3,3,1,8,10.07,0.5,38
2,2,107,87.64,2,2,2,2,1,6,1.5,1.5,38
2,2,108,99.4,2,1,1,2,0,4,6.36,3.5,38
2,2,109,111.18,2,2,2,2,1,4,3.05,0.5,38
2,2,110,119.96,2,2,2,1,0,4,1.36,3.5,38
2,2,111,131.73,3,4,4,4,1,4,1.74,0.5,38
2,2,112,140.51,1,1,1,1,1,8,1.12,4.5,38
2,2,113,157.29,1,1,1,1,1,8,1.29,3.5,38
2,2,114,173.05,3,3,3,4,0,6,3.17,1.5,38
2,2,115,184.83,4,3,3,2,0,8,1.41,0.5,38
2,2,116,197.61,1,2,2,1,0,4,0.95,1.5,38
2,2,117,207.37,2,1,1,2,0,8,1.2,1.5,38
2,2,118,221.15,3,4,4,3,0,6,1.69,0.5,38
2,2,119,231.93,2,1,1,2,0,8,0.98,3.5,38
2,2,120,247.7,1,2,2,1,0,4,1.45,1.5,38
2,2,121,257.48,3,3,3,3,1,6,8.48,0.5,38
2,2,122,268.26,4,4,4,4,1,6,7.95,1.5,38
2,2,123,280.02,4,3,3,4,0,4,6.11,0.5,38
2,2,124,288.8,2,1,1,2,0,8,1.7,0.5,38
2,2,125,301.58,4,4,4,2,0,4,1.68,8,38
2,2,126,317.86,4,3,3,3,1,4,1.94,8,38
2,2,127,334.12,3,3,3,4,0,6,8.68,4.5,38
2,2,128,348.9,3,4,4,4,1,8,3.8,0.5,38
2,2,129,361.67,1,2,2,1,0,6,1.63,1.5,38
2,2,130,373.45,1,2,2,1,0,6,1.24,2.5,38
2,2,131,386.23,4,3,3,3,1,6,8.03,1.5,38
2,2,132,397.99,3,3,3,4,0,8,9.81,4.5,38
2,2,133,414.77,2,2,2,2,1,6,7.36,6.5,38
2,2,134,431.55,1,2,2,1,0,6,2.36,4.5,38
2,2,135,446.31,2,2,2,1,0,6,9,0.5,38
2,2,136,457.09,2,2,2,NA,0,8,NA,8,38
2,2,137,477.35,1,2,2,1,0,8,11.14,2.5,38
2,2,138,492.13,4,4,4,4,1,8,10.23,0.5,38
2,2,139,504.89,3,3,3,3,1,4,6.73,1.5,38
2,2,140,514.68,4,3,3,3,1,4,6.24,3.5,38
2,2,141,526.46,1,2,2,1,0,8,10.14,2.5,38
2,2,142,541.22,4,4,4,4,1,4,6.22,0.5,38
2,2,143,550,4,4,4,4,1,6,8.12,8,38
2,2,144,568.26,1,1,1,1,1,8,10.02,0.5,38
2,2,145,581.04,1,1,1,1,1,4,6.19,0.5,38
2,2,146,589.81,4,3,3,3,1,6,8.04,1.5,38
2,2,147,601.59,4,4,4,4,1,8,2.38,6.5,38
2,2,148,620.36,2,1,1,2,0,4,3.01,8,38
2,2,149,636.64,4,4,4,3,0,6,1.39,3.5,38
2,2,150,650.42,3,3,3,4,0,8,10.17,1.5,38
2,2,151,664.19,3,3,3,3,1,6,7.9,6.5,38
2,2,152,680.97,1,1,1,1,1,4,6.13,2.5,38
2,2,153,691.75,2,1,1,1,1,6,7.74,0.5,38
2,2,154,702.51,4,4,4,4,1,4,6.5,3.5,38
2,2,155,714.29,4,4,4,4,1,8,10.31,0.5,38
2,2,156,727.07,2,2,2,2,1,8,10.19,1.5,38
2,2,157,740.83,1,1,1,1,1,6,8.27,6.5,38
2,2,158,757.61,2,2,2,2,1,4,1.56,8,38
2,2,159,773.87,3,3,3,3,1,8,3.56,3.5,38
2,2,160,789.65,1,2,2,2,1,8,10.05,1.5,38
2,2,161,803.42,4,4,4,4,1,8,10.8,1.5,38
2,2,162,817.2,1,1,1,1,1,6,7.88,5.5,38
2,2,163,832.98,4,4,4,4,1,6,7.97,4.5,38
2,2,164,847.74,2,1,1,2,0,8,1.6,0.5,38
2,2,165,860.52,2,1,1,1,1,6,8.33,0.5,38
2,2,166,871.3,2,1,1,2,0,6,1.76,3.5,38
2,2,167,885.06,3,3,3,4,0,4,6.01,4.5,38
2,2,168,897.84,2,1,1,NA,0,4,NA,8,38
2,2,169,914.1,3,3,3,3,1,8,6.54,5.5,38
2,2,170,931.88,3,3,3,3,1,8,10.24,0.5,38
2,2,171,944.65,1,2,2,1,0,6,1.14,1.5,38
2,2,172,956.43,1,1,1,1,1,6,1.56,2.5,38
2,2,173,969.21,3,3,3,4,0,4,6.55,5.5,38
2,2,174,982.97,3,3,3,3,1,6,1.25,1.5,38
2,2,175,994.75,1,1,1,1,1,4,5.79,0.5,38
2,2,176,1003.53,3,4,4,4,1,4,2.32,8,38
2,2,177,1019.81,1,2,2,2,1,4,1.66,7.5,38
2,2,178,1035.59,2,2,2,2,1,4,5.99,6.5,38
2,2,179,1050.35,1,1,1,1,1,4,1.47,1.5,38
2,2,180,1060.13,4,4,4,3,0,8,2.26,1.5,38
1,1,1,0.51,3,4,4,4,1,1,2.76,0.5,39
1,1,2,5.29,1,1,1,1,1,1,2.59,1.5,39
1,1,3,11.08,4,3,3,3,1,1,2.88,3.5,39
1,1,4,18.86,1,2,2,1,0,1,1.2,0.5,39
1,1,5,23.64,1,1,1,1,1,1,3.69,0.5,39
1,1,6,28.43,2,1,1,1,1,1,3,1.5,39
1,1,7,34.21,4,3,3,3,1,1,2.81,1.5,39
1,1,8,40,4,3,3,3,1,1,2.44,2.5,39
1,1,9,46.78,1,1,1,1,1,1,2.49,3.5,39
1,1,10,54.56,1,1,1,1,1,1,2.33,0.5,39
1,1,11,59.35,1,1,1,1,1,1,2.49,1.5,39
1,1,12,65.13,3,3,3,3,1,1,2.7,0.5,39
1,1,13,69.91,3,4,4,4,1,1,2.65,0.5,39
1,1,14,74.7,4,4,4,4,1,1,2.58,1.5,39
1,1,15,80.48,4,4,4,4,1,1,2.48,1.5,39
1,1,16,86.27,3,3,3,3,1,1,2.48,0.5,39
1,1,17,91.05,2,2,2,2,1,1,2.6,5.5,39
1,1,18,100.83,4,4,4,4,1,1,2.72,1.5,39
1,1,19,106.62,1,1,1,1,1,1,2.24,2.5,39
1,1,20,113.4,3,3,3,3,1,1,2.22,0.5,39
1,1,21,118.18,3,4,4,3,0,1,2.22,0.5,39
1,1,22,122.97,3,3,3,3,1,1,3.08,2.5,39
1,1,23,129.75,1,2,2,2,1,1,2.56,1.5,39
1,1,24,135.54,3,3,3,3,1,1,2.48,2.5,39
1,1,25,142.32,1,1,1,1,1,1,2.55,0.5,39
1,1,26,147.1,1,2,2,2,1,1,2.59,2.5,39
1,1,27,153.89,4,3,3,3,1,1,2.55,2.5,39
1,1,28,160.67,3,3,3,3,1,1,3.22,0.5,39
1,1,29,165.46,1,1,1,1,1,1,2.3,0.5,39
1,1,30,170.24,4,3,3,3,1,1,2.42,2.5,39
1,1,31,177.02,2,2,2,2,1,1,2.51,5.5,39
1,1,32,186.81,1,2,2,2,1,1,2.47,0.5,39
1,1,33,191.59,3,4,4,4,1,1,2.81,0.5,39
1,1,34,196.37,1,1,1,1,1,1,2.61,0.5,39
1,1,35,201.16,4,4,4,4,1,1,2.75,1.5,39
1,1,36,206.94,1,1,1,1,1,1,2.23,3.5,39
1,1,37,214.72,4,4,4,4,1,1,2.49,0.5,39
1,1,38,219.51,1,2,2,2,1,1,2.31,0.5,39
1,1,39,224.29,4,3,3,3,1,1,3.56,3.5,39
1,1,40,232.08,3,3,3,3,1,1,2.57,0.5,39
1,1,41,236.86,4,4,4,4,1,1,2.6,0.5,39
1,1,42,241.64,2,1,1,1,1,1,2.52,0.5,39
1,1,43,246.43,2,2,2,2,1,1,2.46,5.5,39
1,1,44,256.21,1,1,1,1,1,1,2.35,0.5,39
1,1,45,260.99,2,1,1,1,1,1,2.72,1.5,39
1,1,46,266.78,1,1,1,1,1,1,2.61,3.5,39
1,1,47,274.56,3,4,4,4,1,1,2.57,0.5,39
1,1,48,279.35,2,2,2,2,1,1,2.72,1.5,39
1,1,49,285.13,1,1,1,1,1,1,2.52,8,39
1,1,50,297.41,4,4,4,4,1,1,2.27,0.5,39
1,1,51,302.2,4,4,4,4,1,1,2.66,0.5,39
1,1,52,306.98,3,4,4,4,1,1,2.53,0.5,39
1,1,53,311.76,2,2,2,2,1,1,2.76,1.5,39
1,1,54,317.55,2,2,2,2,1,1,2.54,3.5,39
1,1,55,325.33,3,3,3,3,1,1,2.63,3.5,39
1,1,56,333.12,3,3,3,NA,NA,1,NA,0.5,39
1,1,57,337.9,1,1,1,1,1,1,2.51,0.5,39
1,1,58,342.68,1,1,1,1,1,1,2.47,1.5,39
1,1,59,348.47,4,3,3,3,1,1,2.77,1.5,39
1,1,60,354.25,3,3,3,3,1,1,3,0.5,39
1,1,61,359.03,4,4,4,4,1,1,2.47,0.5,39
1,1,62,363.82,2,2,2,2,1,1,2.47,3.5,39
1,1,63,371.6,2,2,2,2,1,1,2.78,1.5,39
1,1,64,377.39,2,1,1,1,1,1,2.52,0.5,39
1,1,65,382.17,1,2,2,2,1,1,2.64,1.5,39
1,1,66,387.95,3,3,3,3,1,1,3.09,4.5,39
1,1,67,396.74,2,2,2,2,1,1,2.55,0.5,39
1,1,68,401.52,4,4,4,4,1,1,2.57,4.5,39
1,1,69,410.3,2,2,2,2,1,1,2.4,5.5,39
1,1,70,420.09,2,1,1,1,1,1,2.49,1.5,39
1,1,71,425.87,2,2,2,2,1,1,2.63,2.5,39
1,1,72,432.66,4,4,4,4,1,1,2.52,1.5,39
1,1,73,438.44,4,4,4,4,1,1,2.53,0.5,39
1,1,74,443.22,3,3,3,3,1,1,2.95,4.5,39
1,1,75,452.01,1,1,1,1,1,1,2.29,2.5,39
1,1,76,458.79,4,4,4,4,1,1,2.64,5.5,39
1,1,77,468.58,4,4,4,4,1,1,2.27,0.5,39
1,1,78,473.36,2,2,2,2,1,1,2.66,1.5,39
1,1,79,479.14,1,1,1,1,1,1,2.55,5.5,39
1,1,80,488.93,2,1,1,1,1,1,2.66,0.5,39
1,1,81,493.71,2,2,2,2,1,1,2.9,0.5,39
1,1,82,498.49,2,2,2,2,1,1,2.5,0.5,39
1,1,83,503.28,2,2,2,2,1,1,2.37,8,39
1,1,84,515.56,3,4,4,4,1,1,2.53,2.5,39
1,1,85,522.35,4,3,3,3,1,1,2.42,0.5,39
1,1,86,527.13,3,3,3,3,1,1,2.22,4.5,39
1,1,87,535.91,4,3,3,3,1,1,2.41,4.5,39
1,1,88,544.7,4,3,3,3,1,1,2.76,1.5,39
1,1,89,550.48,3,3,3,3,1,1,2.58,3.5,39
1,1,90,558.26,3,4,4,4,1,1,2.87,0.5,39
1,1,91,563.05,2,2,2,2,1,1,2.81,1.5,39
1,1,92,568.83,3,3,3,3,1,1,3.05,0.5,39
1,1,93,573.61,2,2,2,2,1,1,2.75,0.5,39
1,1,94,578.4,3,4,4,4,1,1,2.73,1.5,39
1,1,95,584.18,2,1,1,1,1,1,2.44,0.5,39
1,1,96,588.97,2,1,1,1,1,1,2.22,5.5,39
1,1,97,598.75,3,4,4,4,1,1,2.47,0.5,39
1,1,98,603.53,4,4,4,4,1,1,2.53,0.5,39
1,1,99,608.32,1,1,1,1,1,1,2.37,0.5,39
1,1,100,613.1,1,2,2,2,1,1,2.37,0.5,39
1,2,101,0.52,2,1,1,2,0,4,6.55,1.5,39
1,2,102,10.3,3,4,4,4,1,8,10.04,4.5,39
1,2,103,27.08,2,1,1,1,1,8,9.81,8,39
1,2,104,47.37,4,3,3,3,1,6,8.33,4.5,39
1,2,105,62.15,2,2,2,2,1,8,10.07,8,39
1,2,106,82.44,4,3,3,4,0,6,8.28,4.5,39
1,2,107,97.22,3,4,4,4,1,6,7.67,0.5,39
1,2,108,108.01,4,3,3,3,1,4,7.04,1.5,39
1,2,109,117.79,1,1,1,1,1,6,7.84,0.5,39
1,2,110,128.57,3,3,3,3,1,4,6,3.5,39
1,2,111,140.36,1,2,2,1,0,6,8.58,7.5,39
1,2,112,158.14,4,4,4,4,1,8,9.7,0.5,39
1,2,113,170.93,1,2,2,2,1,6,8.38,3.5,39
1,2,114,184.71,3,3,3,4,0,8,11.78,6.5,39
1,2,115,203.5,1,2,2,1,0,8,9.65,0.5,39
1,2,116,216.28,2,2,2,2,1,4,6.43,0.5,39
1,2,117,225.06,2,1,1,1,1,6,8.07,5.5,39
1,2,118,240.85,1,1,1,NA,0,6,NA,0.5,39
1,2,119,251.63,3,3,3,3,1,4,5.71,3.5,39
1,2,120,263.42,4,3,3,3,1,8,10.41,6.5,39
1,2,121,282.19,2,2,2,1,0,6,8.95,6.5,39
1,2,122,298.97,3,3,3,3,1,6,8.14,8,39
1,2,123,317.25,3,4,4,4,1,6,7.8,8,39
1,2,124,335.54,3,3,3,3,1,4,6.07,4.5,39
1,2,125,348.32,3,3,3,3,1,6,8.17,3.5,39
1,2,126,362.11,1,1,1,2,0,4,6.01,6.5,39
1,2,127,376.89,2,2,2,2,1,6,8,1.5,39
1,2,128,388.68,1,1,1,1,1,8,10.1,8,39
1,2,129,408.96,1,1,1,2,0,6,8.33,1.5,39
1,2,130,420.74,1,1,1,1,1,4,5.64,2.5,39
1,2,131,431.53,4,3,3,3,1,4,5.97,0.5,39
1,2,132,440.31,3,3,3,3,1,4,6.68,3.5,39
1,2,133,452.1,1,2,2,2,1,4,6.5,1.5,39
1,2,134,461.88,4,4,4,4,1,6,7.85,1.5,39
1,2,135,473.66,4,4,4,4,1,4,5.64,1.5,39
1,2,136,483.45,3,4,4,4,1,8,9.81,2.5,39
1,2,137,498.23,4,4,4,4,1,8,9.67,1.5,39
1,2,138,512.02,1,1,1,1,1,8,9.7,0.5,39
1,2,139,524.8,2,2,2,1,0,4,6.22,0.5,39
1,2,140,533.59,3,3,3,4,0,6,8,0.5,39
1,2,141,544.37,2,1,1,1,1,8,9.94,0.5,39
1,2,142,557.15,4,4,4,4,1,6,7.83,8,39
1,2,143,575.44,4,4,4,4,1,8,9.87,1.5,39
1,2,144,589.22,4,4,4,4,1,8,9.63,4.5,39
1,2,145,606.01,1,1,1,1,1,6,8.45,0.5,39
1,2,146,616.79,3,4,4,4,1,8,9.77,0.5,39
1,2,147,629.57,2,1,1,2,0,8,10.53,4.5,39
1,2,148,646.36,3,3,3,4,0,8,10.04,1.5,39
1,2,149,660.14,2,2,2,2,1,4,5.93,2.5,39
1,2,150,670.93,2,2,2,1,0,8,9.95,2.5,39
1,2,151,685.71,1,1,1,2,0,4,5.67,1.5,39
1,2,152,695.5,2,2,2,2,1,4,6.75,0.5,39
1,2,153,704.28,4,4,4,4,1,4,5.78,3.5,39
1,2,154,716.06,3,3,3,3,1,8,10.07,0.5,39
1,2,155,728.85,2,2,2,2,1,8,10.3,1.5,39
1,2,156,742.63,4,3,3,3,1,4,6.03,8,39
1,2,157,758.92,1,1,1,1,1,8,9.9,5.5,39
1,2,158,776.7,2,2,2,2,1,8,10.28,3.5,39
1,2,159,792.49,1,1,1,1,1,6,7.77,0.5,39
1,2,160,803.27,4,3,3,3,1,8,9.81,1.5,39
1,2,161,817.05,4,4,4,4,1,6,7.63,7.5,39
1,2,162,834.82,1,2,2,2,1,8,10.13,0.5,39
1,2,163,847.61,3,3,3,3,1,8,9.54,1.5,39
1,2,164,861.39,4,4,4,4,1,4,6,1.5,39
1,2,165,871.17,1,1,1,1,1,8,9.77,6.5,39
1,2,166,889.96,1,1,1,1,1,4,5.63,3.5,39
1,2,167,901.74,2,2,2,2,1,6,8.01,3.5,39
1,2,168,915.53,1,2,2,2,1,4,5.83,0.5,39
1,2,169,924.31,4,4,4,4,1,4,5.73,8,39
1,2,170,940.6,2,2,2,1,0,6,7.57,5.5,39
1,2,171,956.38,2,1,1,2,0,4,5.73,1.5,39
1,2,172,966.16,3,4,4,4,1,4,5.73,2.5,39
1,2,173,976.95,3,3,3,3,1,6,8.47,8,39
1,2,174,995.23,3,4,4,4,1,4,5.83,3.5,39
1,2,175,1007.02,1,1,1,2,0,4,6.4,0.5,39
1,2,176,1015.8,3,4,4,4,1,6,8,1.5,39
1,2,177,1027.58,2,2,2,1,0,4,6.63,0.5,39
1,2,178,1036.37,4,3,3,3,1,6,7.9,3.5,39
1,2,179,1050.15,4,4,4,4,1,6,7.97,1.5,39
1,2,180,1061.94,2,1,1,1,1,6,8.31,0.5,39
2,1,1,0.51,1,1,1,1,1,1,2.24,0.5,39
2,1,2,5.3,1,1,1,1,1,1,2.45,1.5,39
2,1,3,11.08,3,3,3,3,1,1,2.63,0.5,39
2,1,4,15.86,3,3,3,3,1,1,2.27,4.5,39
2,1,5,24.65,2,1,1,1,1,1,2.43,2.5,39
2,1,6,31.43,3,3,3,3,1,1,2.45,0.5,39
2,1,7,36.22,1,1,1,1,1,1,2.24,0.5,39
2,1,8,41,4,4,4,4,1,1,2.71,1.5,39
2,1,9,46.78,1,2,2,2,1,1,2.54,0.5,39
2,1,10,51.57,4,4,4,4,1,1,2.62,5.5,39
2,1,11,61.35,2,1,1,1,1,1,2.43,0.5,39
2,1,12,66.13,4,4,4,4,1,1,2.49,0.5,39
2,1,13,70.92,4,4,4,4,1,1,2.45,2.5,39
2,1,14,77.7,1,1,1,1,1,1,2.39,2.5,39
2,1,15,84.49,1,2,2,2,1,1,2.46,1.5,39
2,1,16,90.27,2,2,2,2,1,1,2.53,3.5,39
2,1,17,98.05,2,1,1,1,1,1,2.42,1.5,39
2,1,18,103.84,2,2,2,2,1,1,2.45,1.5,39
2,1,19,109.62,3,3,3,3,1,1,2.91,0.5,39
2,1,20,114.4,1,1,1,1,1,1,2.36,3.5,39
2,1,21,122.19,4,3,3,4,0,1,2.3,1.5,39
2,1,22,127.97,3,4,4,4,1,1,2.6,0.5,39
2,1,23,132.76,4,4,4,4,1,1,2.66,0.5,39
2,1,24,137.54,4,4,4,4,1,1,2.49,0.5,39
2,1,25,142.32,2,1,1,1,1,1,2.47,1.5,39
2,1,26,148.11,2,2,2,2,1,1,2.53,0.5,39
2,1,27,152.89,1,1,1,1,1,1,2.43,0.5,39
2,1,28,157.67,3,4,4,4,1,1,2.64,2.5,39
2,1,29,164.46,1,2,2,2,1,1,2.71,1.5,39
2,1,30,170.24,1,1,1,1,1,1,2.36,0.5,39
2,1,31,175.02,3,3,3,3,1,1,2.61,3.5,39
2,1,32,182.81,3,3,3,3,1,1,2.22,0.5,39
2,1,33,187.59,4,4,4,4,1,1,2.56,0.5,39
2,1,34,192.38,4,4,4,4,1,1,2.22,1.5,39
2,1,35,198.16,2,2,2,2,1,1,2.21,5.5,39
2,1,36,207.94,4,3,3,3,1,1,2.51,3.5,39
2,1,37,215.73,3,3,3,3,1,1,2.51,4.5,39
2,1,38,224.51,2,1,1,1,1,1,2.43,1.5,39
2,1,39,230.29,1,2,2,2,1,1,2.56,0.5,39
2,1,40,235.08,3,3,3,3,1,1,2.66,0.5,39
2,1,41,239.86,3,3,3,3,1,1,2.52,0.5,39
2,1,42,244.65,4,4,4,4,1,1,2.21,4.5,39
2,1,43,253.43,4,4,4,4,1,1,2.26,4.5,39
2,1,44,262.21,4,4,4,4,1,1,2.23,0.5,39
2,1,45,267,3,3,3,3,1,1,2.6,3.5,39
2,1,46,274.78,2,1,1,1,1,1,2.51,5.5,39
2,1,47,284.56,2,2,2,2,1,1,2.19,0.5,39
2,1,48,289.35,4,4,4,4,1,1,2.57,1.5,39
2,1,49,295.13,3,3,3,3,1,1,2.59,0.5,39
2,1,50,299.92,1,2,2,2,1,1,2.45,8,39
2,1,51,312.2,2,2,2,2,1,1,2.34,3.5,39
2,1,52,319.98,3,3,3,3,1,1,2.56,2.5,39
2,1,53,326.77,3,4,4,4,1,1,2.74,0.5,39
2,1,54,331.55,1,1,1,1,1,1,2.39,5.5,39
2,1,55,341.34,2,2,2,2,1,1,2.38,1.5,39
2,1,56,347.12,3,3,3,3,1,1,2.32,0.5,39
2,1,57,351.9,4,4,4,4,1,1,2.23,1.5,39
2,1,58,357.69,2,2,2,2,1,1,2.19,0.5,39
2,1,59,362.47,4,4,4,4,1,1,2.54,0.5,39
2,1,60,367.25,4,4,4,4,1,1,2.19,1.5,39
2,1,61,373.04,3,3,3,3,1,1,2.51,0.5,39
2,1,62,377.82,1,1,1,1,1,1,2.17,0.5,39
2,1,63,382.61,3,3,3,3,1,1,2.19,0.5,39
2,1,64,387.39,1,2,2,1,0,1,2.11,1.5,39
2,1,65,393.17,4,4,4,4,1,1,2.43,2.5,39
2,1,66,399.96,3,3,3,3,1,1,2.8,2.5,39
2,1,67,406.74,2,1,1,1,1,1,2.41,1.5,39
2,1,68,412.52,4,4,4,4,1,1,2.29,0.5,39
2,1,69,417.31,1,2,2,2,1,1,2.24,1.5,39
2,1,70,423.09,2,2,2,2,1,1,2.37,5.5,39
2,1,71,432.88,2,1,1,1,1,1,2.39,0.5,39
2,1,72,437.66,3,3,3,3,1,1,2.23,0.5,39
2,1,73,442.44,1,1,1,1,1,1,2.18,0.5,39
2,1,74,447.23,2,1,1,1,1,1,2.36,1.5,39
2,1,75,453.01,3,4,4,4,1,1,2.62,1.5,39
2,1,76,458.79,2,1,1,1,1,1,2.27,0.5,39
2,1,77,463.58,1,1,1,1,1,1,2.42,3.5,39
2,1,78,471.36,4,3,3,3,1,1,2.59,3.5,39
2,1,79,479.15,2,2,2,2,1,1,2.44,5.5,39
2,1,80,488.93,1,1,1,1,1,1,2.36,0.5,39
2,1,81,493.71,1,2,2,2,1,1,2.55,2.5,39
2,1,82,500.5,1,2,2,2,1,1,2.49,0.5,39
2,1,83,505.28,1,2,2,2,1,1,2.27,0.5,39
2,1,84,510.06,2,1,1,1,1,1,2.38,0.5,39
2,1,85,514.85,4,4,4,4,1,1,2.43,0.5,39
2,1,86,519.63,3,3,3,3,1,1,2.71,4.5,39
2,1,87,528.42,2,2,2,2,1,1,2.2,5.5,39
2,1,88,538.2,2,2,2,2,1,1,2.2,8,39
2,1,89,550.48,1,2,2,2,1,1,2.2,3.5,39
2,1,90,558.27,3,3,3,3,1,1,2.61,0.5,39
2,1,91,563.05,3,4,4,4,1,1,2.6,0.5,39
2,1,92,567.83,2,1,1,1,1,1,2.48,1.5,39
2,1,93,573.62,3,3,3,3,1,1,2.43,0.5,39
2,1,94,578.4,4,4,4,4,1,1,2.16,0.5,39
2,1,95,583.19,2,1,1,1,1,1,2.47,0.5,39
2,1,96,587.97,4,3,3,3,1,1,2.45,2.5,39
2,1,97,594.75,1,2,2,2,1,1,2.34,0.5,39
2,1,98,599.54,1,1,1,1,1,1,2.31,2.5,39
2,1,99,606.32,4,3,3,3,1,1,2.52,1.5,39
2,1,100,612.1,4,4,4,4,1,1,2.55,1.5,39
2,2,101,0.51,1,2,2,2,1,4,5.97,1.5,39
2,2,102,10.3,2,2,2,1,0,8,9.81,3.5,39
2,2,103,26.08,1,2,2,2,1,8,10.07,0.5,39
2,2,104,38.87,2,1,1,1,1,4,5.77,1.5,39
2,2,105,48.65,2,1,1,2,0,4,6.07,1.5,39
2,2,106,58.44,4,4,4,4,1,6,7.73,7.5,39
2,2,107,76.22,1,2,2,2,1,8,10.54,8,39
2,2,108,96.5,4,4,4,3,0,8,10.25,1.5,39
2,2,109,110.29,1,1,1,1,1,4,5.7,3.5,39
2,2,110,122.07,1,2,2,2,1,4,5.8,1.5,39
2,2,111,131.86,2,2,2,2,1,4,5.63,0.5,39
2,2,112,140.64,3,3,3,3,1,6,7.78,3.5,39
2,2,113,154.43,3,3,3,3,1,4,5.67,4.5,39
2,2,114,167.21,3,4,4,4,1,8,10.07,4.5,39
2,2,115,183.99,4,4,4,4,1,6,8.2,1.5,39
2,2,116,195.78,4,3,3,4,0,4,6.04,8,39
2,2,117,212.06,1,1,1,2,0,4,6,0.5,39
2,2,118,220.85,2,2,2,2,1,6,8.2,1.5,39
2,2,119,232.63,1,2,2,2,1,6,7.75,3.5,39
2,2,120,246.41,4,4,4,3,0,6,7.74,4.5,39
2,2,121,261.2,1,1,1,1,1,8,9.58,5.5,39
2,2,122,278.98,3,4,4,3,0,6,8.04,8,39
2,2,123,297.27,2,2,2,2,1,4,5.9,0.5,39
2,2,124,306.05,2,1,1,1,1,8,10.2,1.5,39
2,2,125,319.84,1,1,1,1,1,4,6,6.5,39
2,2,126,334.62,4,4,4,4,1,4,5.63,8,39
2,2,127,350.9,2,1,1,2,0,8,10.07,4.5,39
2,2,128,367.69,2,1,1,1,1,6,8.08,3.5,39
2,2,129,381.47,3,3,3,3,1,6,7.8,1.5,39
2,2,130,393.26,1,2,2,2,1,6,7.8,0.5,39
2,2,131,404.04,2,2,2,1,0,8,10.33,8,39
2,2,132,424.33,3,3,3,3,1,8,9.63,0.5,39
2,2,133,437.11,2,2,2,2,1,8,10.47,2.5,39
2,2,134,451.89,4,4,4,4,1,4,6.05,1.5,39
2,2,135,461.68,4,4,4,4,1,8,10.78,0.5,39
